s,object_type
http://example.com/building/id/108386615b,http://example.com/ontology/Building
http://example.com/building/id/108387068b,http://example.com/ontology/Building
http://example.com/building/id/10838b,http://example.com/ontology/Building
http://example.com/building/id/1083927b,http://example.com/ontology/Building
http://example.com/building/id/10839b,http://example.com/ontology/Building
http://example.com/building/id/10841b,http://example.com/ontology/Building
http://example.com/building/id/10844b,http://example.com/ontology/Building
http://example.com/building/id/10846b,http://example.com/ontology/Building
http://example.com/building/id/10847b,http://example.com/ontology/Building
http://example.com/building/id/10848b,http://example.com/ontology/Building
http://example.com/building/id/10849b,http://example.com/ontology/Building
http://example.com/building/id/1085053b,http://example.com/ontology/Building
http://example.com/building/id/10851b,http://example.com/ontology/Building
http://example.com/building/id/10853550b,http://example.com/ontology/Building
http://example.com/building/id/10853b,http://example.com/ontology/Building
http://example.com/building/id/10854b,http://example.com/ontology/Building
http://example.com/building/id/10855b,http://example.com/ontology/Building
http://example.com/building/id/1085934b,http://example.com/ontology/Building
http://example.com/building/id/1086358b,http://example.com/ontology/Building
http://example.com/building/id/108713545b,http://example.com/ontology/Building
http://example.com/building/id/108741625b,http://example.com/ontology/Building
http://example.com/building/id/1087587b,http://example.com/ontology/Building
http://example.com/building/id/1087612b,http://example.com/ontology/Building
http://example.com/building/id/108769407b,http://example.com/ontology/Building
http://example.com/building/id/108793523b,http://example.com/ontology/Building
http://example.com/building/id/1088015b,http://example.com/ontology/Building
http://example.com/building/id/108865621b,http://example.com/ontology/Building
http://example.com/building/id/108980893b,http://example.com/ontology/Building
http://example.com/building/id/109041375b,http://example.com/ontology/Building
http://example.com/building/id/10904903b,http://example.com/ontology/Building
http://example.com/building/id/10906924b,http://example.com/ontology/Building
http://example.com/building/id/10906926b,http://example.com/ontology/Building
http://example.com/building/id/1091447b,http://example.com/ontology/Building
http://example.com/building/id/109169134b,http://example.com/ontology/Building
http://example.com/building/id/1092170b,http://example.com/ontology/Building
http://example.com/building/id/10924079b,http://example.com/ontology/Building
http://example.com/building/id/10928084b,http://example.com/ontology/Building
http://example.com/building/id/109286111b,http://example.com/ontology/Building
http://example.com/building/id/109293090b,http://example.com/ontology/Building
http://example.com/building/id/1093147b,http://example.com/ontology/Building
http://example.com/building/id/109315072b,http://example.com/ontology/Building
